,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Datetime,yr,mo,day
4562,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0,2009-07-10,2009,7,10
4563,CULEX RESTUANS,T002,41.95469,-87.800991,32,0,2009-07-10,2009,7,10
4564,CULEX PIPIENS,T002,41.95469,-87.800991,4,0,2009-07-10,2009,7,10
4565,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,41,0,2009-07-10,2009,7,10
4566,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,11,0,2009-07-10,2009,7,10
4567,CULEX RESTUANS,T048,41.867108,-87.654224,20,0,2009-07-10,2009,7,10
4568,CULEX PIPIENS,T048,41.867108,-87.654224,2,0,2009-07-10,2009,7,10
4569,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,4,0,2009-07-10,2009,7,10
4570,CULEX RESTUANS,T049,41.896282,-87.655232,1,0,2009-07-10,2009,7,10
4571,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,6,0,2009-07-10,2009,7,10
4572,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,21,0,2009-07-10,2009,7,10
4573,CULEX RESTUANS,T054,41.921965,-87.632085,4,0,2009-07-10,2009,7,10
4574,CULEX RESTUANS,T054,41.921965,-87.632085,11,0,2009-07-10,2009,7,10
4575,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,5,0,2009-07-10,2009,7,10
4576,CULEX RESTUANS,T148,42.01743,-87.68776899999999,1,0,2009-07-10,2009,7,10
4577,CULEX PIPIENS,T148,42.01743,-87.68776899999999,2,0,2009-07-10,2009,7,10
4578,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,4,0,2009-07-10,2009,7,10
4579,CULEX RESTUANS,T153,41.907645,-87.760886,1,0,2009-07-10,2009,7,10
4580,CULEX PIPIENS,T153,41.907645,-87.760886,1,0,2009-07-10,2009,7,10
4581,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,36,0,2009-07-10,2009,7,10
4582,CULEX RESTUANS,T011,41.944869,-87.832763,1,0,2009-07-10,2009,7,10
4583,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,24,0,2009-07-10,2009,7,10
4584,CULEX RESTUANS,T016,42.011601,-87.81150600000001,5,0,2009-07-10,2009,7,10
4585,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,11,0,2009-07-10,2009,7,10
4586,CULEX RESTUANS,T028,41.986921,-87.689778,6,0,2009-07-10,2009,7,10
4587,CULEX PIPIENS,T028,41.986921,-87.689778,2,0,2009-07-10,2009,7,10
4588,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,8,0,2009-07-10,2009,7,10
4589,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,49,0,2009-07-10,2009,7,10
4590,CULEX RESTUANS,T031,41.801497999999995,-87.763416,10,0,2009-07-10,2009,7,10
4591,CULEX PIPIENS,T031,41.801497999999995,-87.763416,1,0,2009-07-10,2009,7,10
4592,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,4,0,2009-07-10,2009,7,10
4593,CULEX RESTUANS,T033,41.906638,-87.701431,1,0,2009-07-10,2009,7,10
4594,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,38,0,2009-07-10,2009,7,10
4595,CULEX RESTUANS,T090,41.868077,-87.666901,19,0,2009-07-10,2009,7,10
4596,CULEX PIPIENS,T090,41.868077,-87.666901,1,0,2009-07-10,2009,7,10
4597,CULEX RESTUANS,T135,41.662014,-87.72460799999999,42,0,2009-07-10,2009,7,10
4598,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,13,0,2009-07-10,2009,7,10
4599,CULEX RESTUANS,T147,41.932094,-87.700117,6,0,2009-07-10,2009,7,10
4600,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,15,0,2009-07-10,2009,7,10
4601,CULEX RESTUANS,T151,41.916265,-87.800515,8,0,2009-07-10,2009,7,10
4602,CULEX PIPIENS,T151,41.916265,-87.800515,1,0,2009-07-10,2009,7,10
4603,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,5,0,2009-07-10,2009,7,10
4604,CULEX RESTUANS,T152,41.846075,-87.716277,2,0,2009-07-10,2009,7,10
4605,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,50,0,2009-07-10,2009,7,10
4606,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,16,0,2009-07-10,2009,7,10
4607,CULEX RESTUANS,T218,41.948167,-87.730698,10,0,2009-07-10,2009,7,10
4608,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,10,0,2009-07-10,2009,7,10
4609,CULEX RESTUANS,T220,41.963976,-87.69181,3,0,2009-07-10,2009,7,10
4610,CULEX PIPIENS,T220,41.963976,-87.69181,4,0,2009-07-10,2009,7,10
4611,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,11,0,2009-07-10,2009,7,10
4612,CULEX RESTUANS,T003,41.964242,-87.757639,3,0,2009-07-10,2009,7,10
4613,CULEX SALINARIUS,T003,41.964242,-87.757639,2,0,2009-07-10,2009,7,10
4614,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,37,0,2009-07-10,2009,7,10
4615,CULEX RESTUANS,T008,42.008314,-87.77792099999999,7,0,2009-07-10,2009,7,10
4616,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,13,0,2009-07-10,2009,7,10
4617,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,6,0,2009-07-10,2009,7,10
4618,CULEX RESTUANS,T043,41.857402,-87.694991,1,0,2009-07-10,2009,7,10
4619,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,2,0,2009-07-10,2009,7,10
4620,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,2009-07-10,2009,7,10
4621,CULEX RESTUANS,T018,42.010412,-87.66214000000001,1,0,2009-07-10,2009,7,10
4622,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,14,0,2009-07-10,2009,7,10
4623,CULEX RESTUANS,T030,41.899229999999996,-87.716788,3,0,2009-07-10,2009,7,10
4624,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,5,0,2009-07-10,2009,7,10
4625,CULEX RESTUANS,T144,41.94016,-87.794896,2,0,2009-07-10,2009,7,10
4626,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,2,0,2009-07-10,2009,7,10
4627,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,21,0,2009-07-10,2009,7,10
4628,CULEX RESTUANS,T095,41.704336,-87.70373599999999,3,0,2009-07-10,2009,7,10
4629,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,3,0,2009-07-10,2009,7,10
4630,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,1,0,2009-07-10,2009,7,10
4631,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,36,0,2009-07-10,2009,7,10
4632,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,50,0,2009-07-10,2009,7,10
4633,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,4,0,2009-07-10,2009,7,10
4634,CULEX RESTUANS,T069,41.768388,-87.678649,1,0,2009-07-10,2009,7,10
4635,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,1,0,2009-07-10,2009,7,10
4636,CULEX RESTUANS,T073,41.773215,-87.60088,5,0,2009-07-10,2009,7,10
4637,CULEX PIPIENS,T073,41.773215,-87.60088,4,0,2009-07-10,2009,7,10
4638,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,3,0,2009-07-10,2009,7,10
4639,CULEX RESTUANS,T074,41.822536,-87.66634300000001,2,0,2009-07-10,2009,7,10
4640,CULEX PIPIENS,T074,41.822536,-87.66634300000001,1,0,2009-07-10,2009,7,10
4641,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,2009-07-10,2009,7,10
4642,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,4,0,2009-07-10,2009,7,10
4643,CULEX RESTUANS,T080,41.754676,-87.612922,1,0,2009-07-10,2009,7,10
4644,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,1,0,2009-07-10,2009,7,10
4645,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,5,0,2009-07-10,2009,7,10
4646,CULEX RESTUANS,T082,41.803422999999995,-87.642984,1,0,2009-07-10,2009,7,10
4647,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,15,0,2009-07-10,2009,7,10
4648,CULEX RESTUANS,T114,41.798697,-87.736812,1,0,2009-07-10,2009,7,10
4649,CULEX PIPIENS,T114,41.798697,-87.736812,1,0,2009-07-10,2009,7,10
4650,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,10,0,2009-07-10,2009,7,10
4651,CULEX RESTUANS,T063,41.82561,-87.726549,1,0,2009-07-10,2009,7,10
4652,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,9,0,2009-07-10,2009,7,10
4653,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,34,0,2009-07-13,2009,7,13
4654,CULEX RESTUANS,T094,41.720848,-87.666014,1,0,2009-07-13,2009,7,13
4655,CULEX PIPIENS,T094,41.720848,-87.666014,1,0,2009-07-13,2009,7,13
4656,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,50,0,2009-07-13,2009,7,13
4657,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,50,0,2009-07-13,2009,7,13
4658,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,30,0,2009-07-13,2009,7,13
4659,CULEX RESTUANS,T159,41.732984,-87.649642,13,0,2009-07-13,2009,7,13
4660,CULEX PIPIENS,T159,41.732984,-87.649642,1,0,2009-07-13,2009,7,13
4661,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,13,0,2009-07-13,2009,7,13
4662,CULEX RESTUANS,T089,41.723195000000004,-87.64997,5,0,2009-07-13,2009,7,13
4663,CULEX RESTUANS,T089,41.723195000000004,-87.64997,2,0,2009-07-13,2009,7,13
4664,CULEX PIPIENS,T089,41.723195000000004,-87.64997,2,0,2009-07-13,2009,7,13
4665,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4666,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4667,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4668,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4669,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4670,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,24,0,2009-07-13,2009,7,13
4671,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4672,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-13,2009,7,13
4673,CULEX PIPIENS,T135,41.662014,-87.72460799999999,7,0,2009-07-13,2009,7,13
4674,CULEX PIPIENS,T135,41.662014,-87.72460799999999,2,0,2009-07-13,2009,7,13
4675,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,18,0,2009-07-13,2009,7,13
4676,CULEX RESTUANS,T158,41.682587,-87.707973,9,0,2009-07-13,2009,7,13
4677,CULEX PIPIENS,T158,41.682587,-87.707973,3,0,2009-07-13,2009,7,13
4678,CULEX RESTUANS,T047,41.868142,-87.696269,6,0,2009-07-13,2009,7,13
4679,CULEX PIPIENS,T047,41.868142,-87.696269,1,0,2009-07-13,2009,7,13
4680,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,38,0,2009-07-13,2009,7,13
4681,CULEX RESTUANS,T160,41.903002,-87.68826700000001,5,0,2009-07-13,2009,7,13
4682,CULEX PIPIENS,T160,41.903002,-87.68826700000001,1,0,2009-07-13,2009,7,13
4683,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2009-07-13,2009,7,13
4684,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2009-07-13,2009,7,13
4685,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,48,0,2009-07-13,2009,7,13
4686,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2009-07-13,2009,7,13
4687,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2009-07-13,2009,7,13
4688,CULEX RESTUANS,T115,41.673408,-87.599862,19,0,2009-07-13,2009,7,13
4689,CULEX PIPIENS,T115,41.673408,-87.599862,2,0,2009-07-13,2009,7,13
4690,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,10,0,2009-07-13,2009,7,13
4691,CULEX RESTUANS,T138,41.726465000000005,-87.585413,9,0,2009-07-13,2009,7,13
4692,CULEX TERRITANS,T138,41.726465000000005,-87.585413,1,0,2009-07-13,2009,7,13
4693,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,20,0,2009-07-13,2009,7,13
4694,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,36,0,2009-07-13,2009,7,13
4695,CULEX RESTUANS,T200,41.678618,-87.559308,5,0,2009-07-13,2009,7,13
4696,CULEX PIPIENS,T200,41.678618,-87.559308,2,0,2009-07-13,2009,7,13
4697,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,19,0,2009-07-13,2009,7,13
4698,CULEX RESTUANS,T209,41.740641,-87.546587,3,0,2009-07-13,2009,7,13
4699,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,45,0,2009-07-13,2009,7,13
4700,CULEX RESTUANS,T212,41.680946,-87.535198,13,0,2009-07-13,2009,7,13
4701,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,31,0,2009-07-13,2009,7,13
4702,CULEX RESTUANS,T102,41.750498,-87.605294,2,0,2009-07-13,2009,7,13
4703,CULEX PIPIENS,T102,41.750498,-87.605294,1,0,2009-07-13,2009,7,13
4704,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,21,0,2009-07-13,2009,7,13
4705,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,2,0,2009-07-13,2009,7,13
4706,CULEX RESTUANS,T221,41.659112,-87.53869300000001,2,0,2009-07-13,2009,7,13
4707,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,10,0,2009-07-13,2009,7,13
4708,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,10,0,2009-07-13,2009,7,13
4709,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,11,0,2009-07-13,2009,7,13
4710,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,2009-07-13,2009,7,13
4711,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,2009-07-13,2009,7,13
4712,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,0,2009-07-13,2009,7,13
4713,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,2009-07-13,2009,7,13
4714,CULEX RESTUANS,T900,41.974689,-87.890615,2,0,2009-07-13,2009,7,13
4715,CULEX RESTUANS,T900,41.974689,-87.890615,14,0,2009-07-13,2009,7,13
4716,CULEX RESTUANS,T900,41.974689,-87.890615,11,0,2009-07-13,2009,7,13
4717,CULEX RESTUANS,T900,41.974689,-87.890615,4,0,2009-07-13,2009,7,13
4718,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2009-07-13,2009,7,13
4719,CULEX RESTUANS,T900,41.974689,-87.890615,7,0,2009-07-13,2009,7,13
4720,CULEX PIPIENS,T900,41.974689,-87.890615,4,0,2009-07-13,2009,7,13
4721,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,10,0,2009-07-13,2009,7,13
4722,CULEX RESTUANS,T903,41.957799,-87.930995,10,0,2009-07-13,2009,7,13
4723,CULEX PIPIENS,T903,41.957799,-87.930995,4,0,2009-07-13,2009,7,13
4724,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,46,0,2009-07-17,2009,7,17
4725,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0,2009-07-17,2009,7,17
4726,CULEX RESTUANS,T002,41.95469,-87.800991,14,0,2009-07-17,2009,7,17
4727,CULEX PIPIENS,T002,41.95469,-87.800991,3,0,2009-07-17,2009,7,17
4728,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,9,0,2009-07-17,2009,7,17
4729,CULEX RESTUANS,T046,41.891118,-87.65449100000001,9,0,2009-07-17,2009,7,17
4730,CULEX PIPIENS,T046,41.891118,-87.65449100000001,1,0,2009-07-17,2009,7,17
4731,CULEX SALINARIUS,T046,41.891118,-87.65449100000001,1,0,2009-07-17,2009,7,17
4732,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,26,0,2009-07-17,2009,7,17
4733,CULEX RESTUANS,T048,41.867108,-87.654224,11,0,2009-07-17,2009,7,17
4734,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,1,0,2009-07-17,2009,7,17
4735,CULEX RESTUANS,T049,41.896282,-87.655232,2,0,2009-07-17,2009,7,17
4736,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,3,0,2009-07-17,2009,7,17
4737,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,6,0,2009-07-17,2009,7,17
4738,CULEX RESTUANS,T054,41.921965,-87.632085,2,0,2009-07-17,2009,7,17
4739,CULEX RESTUANS,T054,41.921965,-87.632085,9,0,2009-07-17,2009,7,17
4740,CULEX PIPIENS,T054,41.921965,-87.632085,4,0,2009-07-17,2009,7,17
4741,CULEX SALINARIUS,T054,41.921965,-87.632085,1,0,2009-07-17,2009,7,17
4742,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,4,0,2009-07-17,2009,7,17
4743,CULEX RESTUANS,T094,41.720848,-87.666014,4,0,2009-07-17,2009,7,17
4744,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,10,0,2009-07-17,2009,7,17
4745,CULEX RESTUANS,T148,42.01743,-87.68776899999999,7,0,2009-07-17,2009,7,17
4746,CULEX PIPIENS,T148,42.01743,-87.68776899999999,2,0,2009-07-17,2009,7,17
4747,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,3,0,2009-07-17,2009,7,17
4748,CULEX RESTUANS,T153,41.907645,-87.760886,4,0,2009-07-17,2009,7,17
4749,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,10,0,2009-07-17,2009,7,17
4750,CULEX RESTUANS,T159,41.732984,-87.649642,18,0,2009-07-17,2009,7,17
4751,CULEX PIPIENS,T159,41.732984,-87.649642,4,0,2009-07-17,2009,7,17
4752,CULEX SALINARIUS,T159,41.732984,-87.649642,1,0,2009-07-17,2009,7,17
4753,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,29,0,2009-07-17,2009,7,17
4754,CULEX RESTUANS,T011,41.944869,-87.832763,3,0,2009-07-17,2009,7,17
4755,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,14,0,2009-07-17,2009,7,17
4756,CULEX RESTUANS,T016,42.011601,-87.81150600000001,1,0,2009-07-17,2009,7,17
4757,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,1,0,2009-07-17,2009,7,17
4758,CULEX RESTUANS,T028,41.986921,-87.689778,37,0,2009-07-17,2009,7,17
4759,CULEX PIPIENS,T028,41.986921,-87.689778,1,0,2009-07-17,2009,7,17
4760,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,50,0,2009-07-17,2009,7,17
4761,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,17,0,2009-07-17,2009,7,17
4762,CULEX RESTUANS,T031,41.801497999999995,-87.763416,31,0,2009-07-17,2009,7,17
4763,CULEX PIPIENS,T031,41.801497999999995,-87.763416,4,0,2009-07-17,2009,7,17
4764,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,2,0,2009-07-17,2009,7,17
4765,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,23,0,2009-07-17,2009,7,17
4766,CULEX RESTUANS,T090,41.868077,-87.666901,37,0,2009-07-17,2009,7,17
4767,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,50,0,2009-07-17,2009,7,17
4768,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,44,0,2009-07-17,2009,7,17
4769,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,19,0,2009-07-17,2009,7,17
4770,CULEX RESTUANS,T135,41.662014,-87.72460799999999,35,0,2009-07-17,2009,7,17
4771,CULEX PIPIENS,T135,41.662014,-87.72460799999999,2,0,2009-07-17,2009,7,17
4772,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,1,0,2009-07-17,2009,7,17
4773,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,4,0,2009-07-17,2009,7,17
4774,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,7,0,2009-07-17,2009,7,17
4775,CULEX RESTUANS,T152,41.846075,-87.716277,3,0,2009-07-17,2009,7,17
4776,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,47,0,2009-07-17,2009,7,17
4777,CULEX RESTUANS,T158,41.682587,-87.707973,4,0,2009-07-17,2009,7,17
4778,CULEX PIPIENS,T158,41.682587,-87.707973,3,0,2009-07-17,2009,7,17
4779,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,30,0,2009-07-17,2009,7,17
4780,CULEX RESTUANS,T218,41.948167,-87.730698,7,0,2009-07-17,2009,7,17
4781,CULEX PIPIENS,T218,41.948167,-87.730698,3,0,2009-07-17,2009,7,17
4782,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,31,0,2009-07-17,2009,7,17
4783,CULEX RESTUANS,T220,41.963976,-87.69181,25,0,2009-07-17,2009,7,17
4784,CULEX PIPIENS,T220,41.963976,-87.69181,2,0,2009-07-17,2009,7,17
4785,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,1,0,2009-07-17,2009,7,17
4786,CULEX RESTUANS,T003,41.964242,-87.757639,2,0,2009-07-17,2009,7,17
4787,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,31,0,2009-07-17,2009,7,17
4788,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,26,0,2009-07-17,2009,7,17
4789,CULEX RESTUANS,T008,42.008314,-87.77792099999999,6,0,2009-07-17,2009,7,17
4790,CULEX PIPIENS,T008,42.008314,-87.77792099999999,1,0,2009-07-17,2009,7,17
4791,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,6,0,2009-07-17,2009,7,17
4792,CULEX RESTUANS,T012,41.991429,-87.747113,1,0,2009-07-17,2009,7,17
4793,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,2,0,2009-07-17,2009,7,17
4794,CULEX RESTUANS,T043,41.857402,-87.694991,1,0,2009-07-17,2009,7,17
4795,CULEX PIPIENS,T043,41.857402,-87.694991,2,0,2009-07-17,2009,7,17
4796,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,5,0,2009-07-17,2009,7,17
4797,CULEX RESTUANS,T047,41.868142,-87.696269,5,0,2009-07-17,2009,7,17
4798,CULEX PIPIENS,T047,41.868142,-87.696269,2,0,2009-07-17,2009,7,17
4799,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,2009-07-17,2009,7,17
4800,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,6,0,2009-07-17,2009,7,17
4801,CULEX RESTUANS,T030,41.899229999999996,-87.716788,1,0,2009-07-17,2009,7,17
4802,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,14,0,2009-07-17,2009,7,17
4803,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,20,0,2009-07-17,2009,7,17
4804,CULEX RESTUANS,T160,41.903002,-87.68826700000001,21,0,2009-07-17,2009,7,17
4805,CULEX PIPIENS,T160,41.903002,-87.68826700000001,1,0,2009-07-17,2009,7,17
4806,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,47,0,2009-07-17,2009,7,17
4807,CULEX RESTUANS,T095,41.704336,-87.70373599999999,2,0,2009-07-17,2009,7,17
4808,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,3,0,2009-07-17,2009,7,17
4809,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,2009-07-17,2009,7,17
4810,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,5,0,2009-07-17,2009,7,17
4811,CULEX RESTUANS,T062,41.800737,-87.71188000000001,4,0,2009-07-17,2009,7,17
4812,CULEX RESTUANS,T065,41.778296999999995,-87.752411,1,0,2009-07-17,2009,7,17
4813,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,10,0,2009-07-17,2009,7,17
4814,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,1,0,2009-07-17,2009,7,17
4815,CULEX RESTUANS,T069,41.768388,-87.678649,1,0,2009-07-17,2009,7,17
4816,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,11,0,2009-07-17,2009,7,17
4817,CULEX RESTUANS,T073,41.773215,-87.60088,4,0,2009-07-17,2009,7,17
4818,CULEX PIPIENS,T073,41.773215,-87.60088,1,0,2009-07-17,2009,7,17
4819,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,14,0,2009-07-17,2009,7,17
4820,CULEX RESTUANS,T074,41.822536,-87.66634300000001,2,0,2009-07-17,2009,7,17
4821,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,2009-07-17,2009,7,17
4822,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,3,0,2009-07-17,2009,7,17
4823,CULEX RESTUANS,T080,41.754676,-87.612922,4,0,2009-07-17,2009,7,17
4824,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,3,0,2009-07-17,2009,7,17
4825,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,7,0,2009-07-17,2009,7,17
4826,CULEX RESTUANS,T082,41.803422999999995,-87.642984,2,0,2009-07-17,2009,7,17
4827,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,2,0,2009-07-17,2009,7,17
4828,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,4,0,2009-07-17,2009,7,17
4829,CULEX RESTUANS,T114,41.798697,-87.736812,1,0,2009-07-17,2009,7,17
4830,CULEX PIPIENS,T114,41.798697,-87.736812,1,0,2009-07-17,2009,7,17
4831,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,4,0,2009-07-17,2009,7,17
4832,CULEX RESTUANS,T155,41.776156,-87.778927,1,0,2009-07-17,2009,7,17
4833,CULEX RESTUANS,T063,41.82561,-87.726549,2,0,2009-07-17,2009,7,17
4834,CULEX PIPIENS,T063,41.82561,-87.726549,1,0,2009-07-17,2009,7,17
4835,CULEX SALINARIUS,T063,41.82561,-87.726549,1,0,2009-07-17,2009,7,17
4836,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,3,0,2009-07-17,2009,7,17
4837,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,17,0,2009-07-17,2009,7,17
